プラント	指図タイプ	MRP管理者	WBS番号	指図番号	作業/活動番号	確認番号	テキスト（短）	作業区	管理キー	品目コード	品目テキスト	指図数	担当者コード	人数	工数時間	入力開始日	入力終了日	計画終了日	受注伝票番号	受注明細番号	保管場所
P100	ZP11	PC1	 	50119707	0060	0015527445	段取り（自挿）	A0810	SNF	P00A0723200	WK-7232B KP CONTROL	47	51483	0	20		2025/07/18 21:31:17	20250825	0000000000	000000	1120
P100	ZP11	PC1	 	50119687	0100	0015525471	作業時間（手挿）	A0822	SNF	P0A597200	WK-5972 (F)  ISOAMP	80	51497	0	55		2025/07/18 21:31:17	20250801	0000000000	000000	1120
P100	ZP11	PC1	 	50120044	0060	0015697067	段取り（自挿）	A0810	SNF	P00A0752100	WK-7521D PILOT MAIN PCB	15	51483	0	25		2025/07/18 21:31:17	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119974	0140	0015627930	機械時間（検査）	A0851	SNF	PZZA0109375	GK-1093B U75 4V	2	51463	0	2		2025/07/18 21:31:17	20250717	0000000000	000000	1120
P100	ZP11	PC1	 	50120167	0060	0015749493	段取り（自挿）	A0810	SNF	P0A506301	IK-5063S01 IGBT GATE(6ｿｼ)	8	51483	0	8		2025/07/18 21:31:17	20250725	0000000000	000000	1120
P100	ZP11	PC1	 	50120167	0100	0015749498	作業時間（手挿）	A0822	SNF	P0A506301	IK-5063S01 IGBT GATE(6ｿｼ)	8	51497	0	135		2025/07/18 21:31:18	20250725	0000000000	000000	1120
P100	ZP11	PC1	 	50119975	0090	0015627944	段取り（手挿・修正）	A0820	SNF	P00A0719906	WK-7199A S06  IGBT GATE	312	51497	0	70		2025/07/18 21:31:18	20250717	0000000000	000000	1120
P100	ZP11	PC1	 	50119975	0100	0015627945	作業時間（手挿）	A0822	SNF	P00A0719906	WK-7199A S06  IGBT GATE	312	51497	0	125		2025/07/18 21:31:18	20250717	0000000000	000000	1120
P100	ZP10	B10	 	10132314	0040	0015025716	総合組立	C0921	MSN	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	91433	0	50		2025/07/18 21:31:18	20250716	0000000000	000000	1911
P100	ZP10	B10	 	10130795	0040	0014601096	総合組立	C0921	MSN	A00A1201200	SW-V02    (REACH)	15	91433	0	20		2025/07/18 21:31:18	20250820	0000000000	000000	1911
P100	ZPS2	CD0	M-0340084-10-01-02	40165390	0010	0015748543	ハーネス量産（加工）	A0610	NN	64029294900	RCP-PL2-DD-HA-H-M-A ﾊｰﾈｽ	1	91488	0	26		2025/07/18 21:31:19	20250715	 	 	
P100	ZP10	B10	 	10133144	0030	0015489846	総合組立	C0922	MSN	U0A970300	SPU-2020	20	91433	0	60		2025/07/18 21:31:19	20250722	0000000000	000000	1911
P100	ZP10	B10	 	10132936	0040	0015293532	総合組立	C0922	MSN	U00A0249001	&NDU-116RFC22N20-I	20	91433	0	180		2025/07/18 21:31:19	20250728	0000000000	000000	1210
P100	ZPS2	CD1	I-0316838-10-01-07-01	40164357	0010	0015397397	ハーネス一品（加工）	A0710	NN		切替盤_ハーネス		91488	0	147		2025/07/18 21:31:19	20250724	 	 	
P100	ZPS2	CD1	I-0316838-10-01-06-01	40162174	0010	0015029049	ハーネス一品（加工）	A0710	NN		No.2CVCF盤_ハーネス		91488	0	60		2025/07/18 21:31:19	20250724	 	 	
P100	ZPSK	CD0	K-0000325-02	60016634	0010	0015777748	ハーネス一品（加工）	A0710	NN	E00B1031800	補助ハーネス（一品）E00B1031800	4	91516	0	70		2025/07/18 21:31:20	20250725	 	 	
P100	ZP10	B10	 	10132876	0040	0015281657	総合組立	C0921	MSN	A6A862600	IDKS-40-200T3 L67-70L	8	91509	0	60		2025/07/18 21:31:20	20250805	0000000000	000000	1911
P100	ZP10	B10	 	10130795	0040	0014601096	総合組立	C0921	MSN	A00A1201200	SW-V02    (REACH)	15	91509	0	50		2025/07/18 21:31:20	20250820	0000000000	000000	1911
P100	ZPSK	CD0	K-0000325-02	60016634	1000	0015777751	ハーネス一品（圧着・コネクタ・検査）	A0730	NN	E00B1031800	補助ハーネス（一品）E00B1031800	4	91516	0	25		2025/07/18 21:31:20	20250725	 	 	
P100	ZP10	B10	 	10132936	0040	0015293532	総合組立	C0922	MSN	U00A0249001	&NDU-116RFC22N20-I	20	91509	0	210		2025/07/18 21:31:20	20250728	0000000000	000000	1210
P100	ZP11	PC1	 	50120167	0110	0015749497	機械時間（手挿）	A0821	SNF	P0A506301	IK-5063S01 IGBT GATE(6ｿｼ)	8	91518	0	10		2025/07/18 21:31:21	20250725	0000000000	000000	1120
P100	ZP11	PC1	 	50120005	0110	0015678775	機械時間（手挿）	A0821	SNF	P00A0716000	IK-7160C Drive PCB	10	91518	0	15		2025/07/18 21:31:21	20250724	0000000000	000000	1120
P100	ZP11	PC1	 	50119940	0110	0015627119	機械時間（手挿）	A0821	SNF	97K050004	MK-500C S04 PZZA1050004	12	91518	0	10		2025/07/18 21:31:21	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119940	0100	0015627118	作業時間（手挿）	A0822	SNF	97K050004	MK-500C S04 PZZA1050004	12	91518	0	10		2025/07/18 21:31:21	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120005	0100	0015678776	作業時間（手挿）	A0822	SNF	P00A0716000	IK-7160C Drive PCB	10	91518	0	15		2025/07/18 21:31:21	20250724	0000000000	000000	1120
P100	ZP11	PC1	 	50120067	0020	0015698883	部品仕分け	C0931	SNF	PZZA0265813	WK-2658C U13	2	91519	0	20		2025/07/18 21:31:22	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120009	0020	0015678847	部品仕分け	C0931	SNF	P0A467500	MK-4675   LD OPEN DET.PCB	6	91519	0	2		2025/07/18 21:31:22	20250827	0000000000	000000	1120
P100	ZP11	PC1	 	50119991	0020	0015668990	部品仕分け	C0931	SNF	P00A0719700	WK-7197A KP CTRL	20	91519	0	3		2025/07/18 21:31:22	20250827	0000000000	000000	1120
P100	ZP11	PC1	 	50120167	0100	0015749498	作業時間（手挿）	A0822	SNF	P0A506301	IK-5063S01 IGBT GATE(6ｿｼ)	8	91518	0	10		2025/07/18 21:31:22	20250725	0000000000	000000	1120
P100	ZP11	PC1	 	50119993	0020	0015669030	部品仕分け	C0931	SNF	P00A0720100	WK-7201B  DDC	24	91519	0	7		2025/07/18 21:31:22	20250827	0000000000	000000	1120
P100	ZP11	PC1	 	50120070	0020	0015698964	部品仕分け	C0931	SNF	P0A488100	WK-4881      PILOT SW2	4	91519	0	6		2025/07/18 21:31:23	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120068	0020	0015698923	部品仕分け	C0931	SNF	P0A265904	WK-2659F U04 ｼ-ｹﾝｽPCB	1	91519	0	19		2025/07/18 21:31:23	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120157	0020	0015749057	部品仕分け	C0931	SNF	P00A0747201	PK-7472  U01 PANEL ﾙｯｸｽ	10	91519	0	13		2025/07/18 21:31:23	20250729	0000000000	000000	1121
P100	ZP11	PC1	 	50120169	0020	0015776318	部品仕分け	C0931	SNF	P00A0745800	WK-7458A     CTRL REACH	1	91519	0	2		2025/07/18 21:31:23	20250729	0000000000	000000	1120
P100	ZP11	PC1	 	50120155	0020	0015748724	部品仕分け	C0931	SNF	P0A245601	MK-2456A S01  PR CONTRL	8	91519	0	11		2025/07/18 21:31:23	20250731	0000000000	000000	1120
P100	ZPS2	CD1	I-0316838-10-01-05-01	40162172	0030	0015029030	ハーネス一品（布線）	A0720	MNN		No.1CVCF盤_ハーネス		91525	0	338		2025/07/18 21:31:24	20250724	 	 	
P100	ZP11	PC1	 	50119975	0090	0015627944	段取り（手挿・修正）	A0820	SNF	P00A0719906	WK-7199A S06  IGBT GATE	312	91526	0	50		2025/07/18 21:31:24	20250717	0000000000	000000	1120
P100	ZP11	PC1	 	50119748	0090	0015534773	段取り（手挿・修正）	A0820	SNF	P00A0728500	WK-7285B SUPPLY RoHS	10	91526	0	140		2025/07/18 21:31:24	20250826	0000000000	000000	1120
P100	ZP11	PC1	 	50120006	0150	0015678800	作業時間（仕上げ）	A0840	SNF	P00A0766200	PK-7662A CONNECTION PCB	40	91520	0	300		2025/07/18 21:31:24	20250724	0000000000	000000	1120
P100	ZP11	PC1	 	50119981	0150	0015628068	作業時間（仕上げ）	A0840	SNF	PZZA0177803	IK-1778A S03	8	91520	0	55		2025/07/18 21:31:24	20250717	0000000000	000000	1120
P100	ZP11	PC1	 	50120167	0090	0015749496	段取り（手挿・修正）	A0820	SNF	P0A506301	IK-5063S01 IGBT GATE(6ｿｼ)	8	91531	0	10		2025/07/18 21:31:25	20250725	0000000000	000000	1120
P100	ZPS2	C17	G-0316801-10	40149805	0030	0012819730	総合組立	C0911	MNN	A00A1949900	SCA4F12-120-4167SVC	4	N0001	0	420		2025/07/18 21:31:25	20250930	 	 	
P100	ZP11	PC1	 	50119975	0100	0015627945	作業時間（手挿）	A0822	SNF	P00A0719906	WK-7199A S06  IGBT GATE	312	91531	0	104		2025/07/18 21:31:25	20250717	0000000000	000000	1120
P100	ZP11	PC1	 	50119975	0090	0015627944	段取り（手挿・修正）	A0820	SNF	P00A0719906	WK-7199A S06  IGBT GATE	312	91531	0	84		2025/07/18 21:31:25	20250717	0000000000	000000	1120
P100	ZPS2	CD1	I-0316838-10-01-05-01	40162172	1000	0015029035	ハーネス一品（圧着・コネクタ・検査）	A0730	NN		No.1CVCF盤_ハーネス		91537	0	89		2025/07/18 21:31:25	20250724	 	 	
P100	ZPS2	C17	G-0333104-20	40160104	0030	0014600805	総合組立	C0911	MNN	A00A2063400	SCAM26-200-100VC	1	N0001	0	420		2025/07/18 21:31:26	20250828	 	 	1911
P100	ZP11	PC6	 	50119750	0300	0015777944	作業時間（手挿）	A0822	SNF	P00A0747105	PK-7471F U05 CTL 6kW ﾙｯｸｽ	100	03169	0	120		2025/07/19 21:30:10	20250724	0000000000	000000	1120
P100	ZP11	PC6	 	50119616	0300	0015777937	作業時間（手挿）	A0822	SNF	P00A0746902	PK-7469B U02 6.4KW ﾙｯｸｽ	50	03169	0	120		2025/07/19 21:30:10	20250724	0000000000	000000	1120
P100	ZP11	PC1	 	50120167	0150	0015749500	作業時間（仕上げ）	A0840	SNF	P0A506301	IK-5063S01 IGBT GATE(6ｿｼ)	8	03451	0	41		2025/07/19 21:30:11	20250725	0000000000	000000	1120
P100	ZP11	PC1	 	50119687	0110	0015525470	機械時間（手挿）	A0821	SNF	P0A597200	WK-5972 (F)  ISOAMP	80	03451	0	15		2025/07/19 21:30:11	20250801	0000000000	000000	1120
P100	ZP11	PC1	 	50119975	0100	0015627945	作業時間（手挿）	A0822	SNF	P00A0719906	WK-7199A S06  IGBT GATE	312	03451	0	40		2025/07/19 21:30:11	20250717	0000000000	000000	1120
P100	ZP11	PC1	 	50119978	0110	0015628005	機械時間（手挿）	A0821	SNF	P0A597200	WK-5972 (F)  ISOAMP	80	03451	0	15		2025/07/19 21:30:11	20250801	0000000000	000000	1120
P100	ZPS2	CC0	G-0331386-10-01-03	40160456	0030	0014674148	ケース（枠・組立）	A0320	MNN	J00A7168700	大型Ｂ２ケース	1	03782	0	410		2025/07/19 21:30:12	20250804	 	 	
P100	ZP11	PC6	 	50119616	0300	0015777937	作業時間（手挿）	A0822	SNF	P00A0746902	PK-7469B U02 6.4KW ﾙｯｸｽ	50	03982	0	120		2025/07/19 21:30:12	20250724	0000000000	000000	1120
P100	ZP11	PC1	 	50120167	0160	0015749503	作業時間（検査）	A0852	MFN	P0A506301	IK-5063S01 IGBT GATE(6ｿｼ)	8	03451	0	56		2025/07/19 21:30:12	20250725	0000000000	000000	1120
P100	ZP11	PC1	 	50120167	0140	0015749502	機械時間（検査）	A0851	SNF	P0A506301	IK-5063S01 IGBT GATE(6ｿｼ)	8	03451	0	8		2025/07/19 21:30:12	20250725	0000000000	000000	1120
P100	ZP11	PC1	 	50120167	0130	0015749501	段取り（検査）	A0850	SNF	P0A506301	IK-5063S01 IGBT GATE(6ｿｼ)	8	03451	0	14		2025/07/19 21:30:12	20250725	0000000000	000000	1120
P100	ZPS2	C27	I-0332451-10	40159690	0040	0014505229	製品検査	C0952	NN	A00A2031800	SCF50TGD	1	04088	0	90		2025/07/19 21:30:13	20250730	 	 	
P100	ZPS2	CG1	C-0332092-10	40159531	0040	0014490625	製品検査	C0952	NN	A00A2058800	SKS450W-800MSP	1	04088	0	90		2025/07/19 21:30:13	20250730	 	 	1911
P100	ZP11	PC6	 	50119750	0300	0015777944	作業時間（手挿）	A0822	SNF	P00A0747105	PK-7471F U05 CTL 6kW ﾙｯｸｽ	100	03982	0	120		2025/07/19 21:30:13	20250724	0000000000	000000	1120
P100	ZPS2	C17	G-0320928-10	40152076	0040	0013304026	製品検査	C0951	NN	A00A1979900	KTAM4W6-60/60-5K/1.67KP	1	04570	0	410		2025/07/19 21:30:13	20250716	 	 	
P100	ZPS2	C27	I-0333165-20	40160111	0040	0014600902	製品検査	C0952	NN	A00A2069100	自立並列ソフト・並列試験	1	04088	0	180		2025/07/19 21:30:13	20250801	 	 	1911
P100	ZP11	PC6	 	50119616	0300	0015777937	作業時間（手挿）	A0822	SNF	P00A0746902	PK-7469B U02 6.4KW ﾙｯｸｽ	50	04790	0	250		2025/07/19 21:30:14	20250724	0000000000	000000	1120
P100	ZPS2	CC0	G-0327727-10-01-02	40162368	0030	0015041489	ケース（枠・組立）	A0320	MNN	J00A5052402	ｹｰｽ構成表	2	04689	0	60		2025/07/19 21:30:14	20250707	 	 	
P100	ZPS2	CC0	M-0338500-10-01-02	40163331	0030	0015211411	ケース（枠・組立）	A0320	MNN	J00A7124900	ｹｰｽ構成表	2	04689	0	140		2025/07/19 21:30:14	20250801	 	 	
P100	ZPS2	CC0	M-0340095-10-01-02	40165374	0030	0015746284	ケース（枠・組立）	A0320	MNN	J00A3180225	RCP-PL1-DD(ｸﾛﾑ)ｹｰｽ構成表	1	04689	0	40		2025/07/19 21:30:14	20250715	 	 	
P100	ZPS2	CC0	M-0340084-10-01-01	40165376	0030	0015746312	ケース（枠・組立）	A0320	MNN	J00A2215209	RCP-PL2-DD(亜鉛)ｹｰｽ構成表	1	04689	0	50		2025/07/19 21:30:14	20250729	 	 	
P100	ZP11	PC1	 	50119687	0100	0015525471	作業時間（手挿）	A0822	SNF	P0A597200	WK-5972 (F)  ISOAMP	80	05150	0	15		2025/07/19 21:30:15	20250801	0000000000	000000	1120
P100	ZP11	PC6	 	50119616	0300	0015777937	作業時間（手挿）	A0822	SNF	P00A0746902	PK-7469B U02 6.4KW ﾙｯｸｽ	50	05150	0	200		2025/07/19 21:30:15	20250724	0000000000	000000	1120
P100	ZP11	PC1	 	50119975	0110	0015627946	機械時間（手挿）	A0821	SNF	P00A0719906	WK-7199A S06  IGBT GATE	312	05150	0	40		2025/07/19 21:30:15	20250717	0000000000	000000	1120
P100	ZP11	PC1	 	50119978	0100	0015628006	作業時間（手挿）	A0822	SNF	P0A597200	WK-5972 (F)  ISOAMP	80	05150	0	15		2025/07/19 21:30:15	20250801	0000000000	000000	1120
P100	ZP11	PC1	 	50116763	0120	0014598470	作業時間（修正）	A0830	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16	05231	0	45		2025/07/19 21:30:15	20250220	0000000000	000000	1120
P100	ZP11	PC1	 	50117666	0120	0014782761	作業時間（修正）	A0830	SNF	P00A0709102	MK-7091B U02 PR DETECT	48	05231	0	25		2025/07/19 21:30:16	20250728	0000000000	000000	1120
P100	ZP11	PC1	 	50119941	0120	0015627147	作業時間（修正）	A0830	SNF	97K129003	MK-1290 S03 P0A567500	7	05231	0	10		2025/07/19 21:30:16	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119940	0120	0015627120	作業時間（修正）	A0830	SNF	97K050004	MK-500C S04 PZZA1050004	12	05231	0	6		2025/07/19 21:30:16	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119965	0120	0015627667	作業時間（修正）	A0830	SNF	PZZA0537302	IK-5373A S02	2	05231	0	12		2025/07/19 21:30:16	20250724	0000000000	000000	1120
P100	ZP11	PC1	 	50119952	0120	0015627407	作業時間（修正）	A0830	SNF	P0A618402	GK-6184 S02 I SENS PCB	1	05231	0	5		2025/07/19 21:30:16	20250725	0000000000	000000	1120
P100	ZP11	PC6	 	50119750	0300	0015777944	作業時間（手挿）	A0822	SNF	P00A0747105	PK-7471F U05 CTL 6kW ﾙｯｸｽ	100	05231	0	130		2025/07/19 21:30:17	20250724	0000000000	000000	1120
P100	ZP11	PC6	 	50119750	0300	0015777944	作業時間（手挿）	A0822	SNF	P00A0747105	PK-7471F U05 CTL 6kW ﾙｯｸｽ	100	05307	0	120		2025/07/19 21:30:17	20250724	0000000000	000000	1120
P100	ZP11	PC6	 	50119616	0300	0015777937	作業時間（手挿）	A0822	SNF	P00A0746902	PK-7469B U02 6.4KW ﾙｯｸｽ	50	05307	0	120		2025/07/19 21:30:17	20250724	0000000000	000000	1120
P100	ZP11	PC1	 	50119968	0120	0015627727	作業時間（修正）	A0830	SNF	PZZA0618416	GK-6184 U16  ISENS	1	05231	0	5		2025/07/19 21:30:17	20250724	0000000000	000000	1120
P100	ZPS2	B10	I-0338771-10	40162260	0030	0015035121	総合組立	C0913	MNN	A00A2038400	FC-6K-20-S3-03 G1J-OMT3	10	02098	0	420		2025/07/22 21:30:07	20251003	 	 	
P100	ZPS2	C51	G-0317142-10	40149933	0030	0012823301	総合組立	C0911	MNN	A00A1955700	THYトレイ SCF2000AF360	1	02316	0	160		2025/07/22 21:30:11	20251017	 	 	
P100	ZPS2	CG1	C-0326900-10	40156453	0050	0013959119	製品仕上げ	C0914	NN	A00A2022000	SLTKS25X4-200MSP 坂城IC	1	02316	0	100		2025/07/22 21:30:11	20250819	 	 	
P100	ZPS2	C17	M-0335925-10	40161144	0040	0014872842	製品検査	C0951	NN	A00A2084800	ECA4F6-350-1500LSV No.1	1	02274	0	300		2025/07/22 21:30:11	20250808	 	 	1911
P100	ZPS2	C17	M-0331916-10	40159446	0050	0014484957	製品仕上げ	C0914	NN	A00A2043100	KCA4WF7-20-16KSVC	3	02316	0	170		2025/07/22 21:30:11	20250717	 	 	1911
P100	ZP10	B55	 	10132654	0040	0015143919	製品検査	C0953	SN	A00A1028900	MRT-RE PANEL	2	02416	0	50		2025/07/22 21:30:12	20250729	0000000000	000000	1210
P100	ZP10	B55	 	10133241	0050	0015541356	製品検査	C0953	SN	A7A785600	RS-RC ON/OFF 15V KA 10M	1	02416	0	50		2025/07/22 21:30:12	20250724	0000000000	000000	1910
P100	ZPS2	B55	M-0335889-40	40161135	0040	0014859912	製品検査	C0953	NN	A00A1894900	HKD-25RE Gｼﾘｰｽﾞ(ｳﾒｺﾐ)	7	02416	0	70		2025/07/22 21:30:12	20250725	 	 	
P100	ZPS2	B55	M-0335889-40-01-01	40161946	1000	0015011320	製品検査	C0953	NN	A00A1939100	HKD-25RE CABLE	7	02416	0	70		2025/07/22 21:30:12	20250725	 	 	
P100	ZP10	B55	 	10132961	0050	0015295945	製品検査	C0953	SN	A00A0316600	HKD-3RE　FTYPE　ﾊﾟﾈﾙｶｯﾄ	1	02416	0	40		2025/07/22 21:30:12	20250722	0000000000	000000	1911
P100	ZPS2	C28	I-0321267-10-01-04	40153796	1020	0013514168	組立大型手直(他責)	CZ020	NN	A00A1982201	SIT10SGD/SKS150(RF)	1	02780	0	80		2025/07/22 21:30:13	20250808	 	 	
P100	ZPS2	C28	I-0321267-10-01-05	40153798	0030	0013514183	総合組立	C0912	MNN	A00A1982202	SIT10SGD/SKS150(INV)	1	02780	0	140		2025/07/22 21:30:13	20250808	 	 	
P100	ZP10	B10	 	10119610	0040	0011409503	総合組立	C0921	SN	A00A0433401	KSX-7001CDIDRC RoHS	50	02692	0	385		2025/07/22 21:30:13	20250725	0000000000	000000	1911
P100	ZPS2	C28	I-0321267-10-01-04	40153796	0030	0013514166	総合組立	C0912	MNN	A00A1982201	SIT10SGD/SKS150(RF)	1	02780	0	80		2025/07/22 21:30:13	20250808	 	 	
P100	ZP10	B10	 	10132937	0030	0015293541	総合組立	C0922	MSN	U0A445902	＆BKU-13RFA22/01 32A RoHS	25	02692	0	25		2025/07/22 21:30:13	20250728	0000000000	000000	1210
P100	ZPS2	C28	I-0321267-10-01-05	40153798	1020	0013514185	組立大型手直(他責)	CZ020	NN	A00A1982202	SIT10SGD/SKS150(INV)	1	02780	0	40		2025/07/22 21:30:14	20250808	 	 	
P100	ZPS2	C28	I-0321267-10-01-06	40153800	0030	0013514199	総合組立	C0912	MNN	A00A1982203	SIT10SGD/SKS150(BATT)	1	02780	0	40		2025/07/22 21:30:14	20250808	 	 	
P100	ZPS2	C17	G-0334031-10	40160479	1020	0014674987	組立大型手直(他責)	CZ020	NN	A00A2072900	KTA2F-7-3400C(5-20Hz)	1	03058	0	430		2025/07/22 21:30:14	20250707	 	 	1911
P100	ZPS2	C28	I-0321267-10-01-06	40153800	1020	0013514201	組立大型手直(他責)	CZ020	NN	A00A1982203	SIT10SGD/SKS150(BATT)	1	02780	0	40		2025/07/22 21:30:14	20250808	 	 	
P100	ZPS2	C17	G-0327744-10	40157026	0030	0014063492	総合組立	C0911	MNN	A00A2031100	SCB3WF7-35-20KC(T/B切替)	1	02935	0	430		2025/07/22 21:30:14	20250822	 	 	1911
P100	ZPS2	CC0	G-0338847-10-01-02	40162278	0020	0015038068	ケース（NCT）	A0340	NN	J00A3494100	ｹｰｽ金具構成表	1	03090	0	13		2025/07/22 21:30:15	20250923	 	 	
P100	ZPS2	CC0	G-0338847-10-01-02	40162278	0010	0015038067	ケース（板金）	A0310	NN	J00A3494100	ｹｰｽ金具構成表	1	03090	0	50		2025/07/22 21:30:15	20250923	 	 	
P100	ZPS2	CD1	I-0316838-10-01-06-01	40162174	0030	0015029051	ハーネス一品（布線）	A0720	MNN		No.2CVCF盤_ハーネス		03060	0	331		2025/07/22 21:30:15	20250724	 	 	
P100	ZPS2	CC0	G-0328851-10-01-03	40162701	0010	0015084177	ケース（板金）	A0310	NN	J00A7226500	ｹｰｽ構成表	1	03090	0	40		2025/07/22 21:30:15	20250717	 	 	
P100	ZPS2	CF2	G-0328851-10-01-01-02	40162697	1000	0015084136	ブスバー（加工）	A0410	NN	E00A1552500	変圧１（ブスバー）	3	03090	0	10		2025/07/22 21:30:15	20250624	 	 	
P100	ZPS2	CC1	I-0326876-10-01-08-01	40163882	0010	0015294512	ケース（板金）	A0310	NN	J00A3679702	ｹｰｽ金具構成表(ACSW裏面)	1	03090	0	30		2025/07/22 21:30:16	20250710	 	 	
P100	ZPS2	CC1	I-0326876-10-01-09-01	40163887	0010	0015294564	ケース（板金）	A0310	NN	J00A3627300	ｹｰｽ金具構成表	1	03090	0	40		2025/07/22 21:30:16	20250710	 	 	
P100	ZPS2	CC1	I-0326876-10-01-09-01	40163887	0020	0015294565	ケース（NCT）	A0340	NN	J00A3627300	ｹｰｽ金具構成表	1	03090	0	19		2025/07/22 21:30:16	20250710	 	 	
P100	ZPS2	CC1	I-0326876-10-01-08-01	40163882	0020	0015294513	ケース（NCT）	A0340	NN	J00A3679702	ｹｰｽ金具構成表(ACSW裏面)	1	03090	0	6		2025/07/22 21:30:16	20250710	 	 	
P100	ZPS2	CC0	G-0328851-10-01-03	40162701	0020	0015084178	ケース（NCT）	A0340	NN	J00A7226500	ｹｰｽ構成表	1	03090	0	31		2025/07/22 21:30:16	20250717	 	 	
P100	ZPS2	CF1	I-0326876-10-01-09-03	40163889	1000	0015294588	ブスバー（加工）	A0410	MNN	E00A3822000	ﾌﾞｽﾊﾞｰ構成表	1	03090	0	60		2025/07/22 21:30:17	20250710	 	 	
P100	ZPS2	CF1	I-0316840-10-01-11-03	40164879	1000	0015573155	ブスバー（加工）	A0410	MNN	E00A5188800	ﾌﾞｽﾊﾞｰ構成表	1	03090	0	20		2025/07/22 21:30:17	20250716	 	 	
P100	ZPS2	CF0	M-0335889-10-01-04	40165458	1020	0015777627	他部署手直し（ブスバー）	A0485	NN	E00A6407600	ブスバー	4	03090	0	20		2025/07/22 21:30:17	20250722	 	 	
P100	ZPS2	CC0	M-0340659-10-01-02	40165243	0010	0015696363	ケース（板金）	A0310	NN	J00A0996005	KTA2F7-8-200PRPCL ｹｰｽ構成	1	03090	0	40		2025/07/22 21:30:17	20250804	 	 	
P100	ZPS2	CF1	I-0316840-10-01-10-03	40164875	1000	0015573121	ブスバー（加工）	A0410	MNN	E00A5188800	ﾌﾞｽﾊﾞｰ構成表	1	03090	0	20		2025/07/22 21:30:17	20250716	 	 	
P100	ZPS2	C17	G-0314265-10	40147985	0040	0012457105	製品検査	C0951	NN	A00A1933100	SCAM4W12-42-6055PLX4	1	03241	0	230		2025/07/22 21:30:18	20250806	 	 	1911
P100	ZPS2	C27	I-0329522-10	40157888	1040	0014171163	検査大型手直し(他責)	C0981	NN	A00A2040700	SRG-200TG-NAS	1	03241	0	160		2025/07/22 21:30:18	20250703	 	 	1911
P100	ZP10	B10	 	10119610	0050	0011409504	製品検査	C0953	SN	A00A0433401	KSX-7001CDIDRC RoHS	50	03133	0	180		2025/07/22 21:30:18	20250725	0000000000	000000	1911
P100	ZPS2	CC0	I-0334914-10-01-01	40162186	0010	0015029492	ケース（板金）	A0310	NN	J00A7117900	ｹｰｽ金具構成表	1	03260	0	15		2025/07/22 21:30:18	20250724	 	 	
P100	ZPS2	CC0	M-0337463-10-01-01	40162724	0010	0015084412	ケース（板金）	A0310	NN	J00A6998400	ｹｰｽ構成表	9	03260	0	20		2025/07/22 21:30:18	20250805	 	 	
P100	ZP10	CC0	 	10133385	0020	0015613312	ケース（板金）	A0310	SNF	JCA780400	TDK-200120PC ｹｰｽｺｳｾｲﾋｮｳ	1	03260	0	75		2025/07/22 21:30:19	20250804	0000000000	000000	1210
P100	ZP10	CC0	 	10133252	0020	0015544326	ケース（板金）	A0310	SNF	JEA142000	ｹｰｽ構成NSW25TS	5	03260	0	85		2025/07/22 21:30:19	20250731	0000000000	000000	1210
P100	ZPS2	CC0	M-0340659-10-01-02	40165243	0010	0015696363	ケース（板金）	A0310	NN	J00A0996005	KTA2F7-8-200PRPCL ｹｰｽ構成	1	03260	0	115		2025/07/22 21:30:19	20250804	 	 	
